id,ts,rid,av,sv,ch,md,dr,os,cap,mkt,wid,c,st,ctx,ov,sd,ep,eb,ea,es,tp,sh,srq,sfl,b5,cs,fee,status,xp,pnl,er,xt,tx,xb,xa,xs,ms,me,eds,ods,drt,maxb,minb,ttmax,ttmin,tfp,sc,hc,fp,ff,why,v30,v60,du,dd,te
1366,2026-04-14T17:30:05.549045,,,,,,1,,,eth-updown-5m-1776187800,,eth,single_leg,,0,down,0.51,,,,0.67,5.0,,,0,2.55,0.059039999999999995,closed_win,0.58,0.022399999999999764,profit_target,2026-04-14T17:30:30.587026,269.587296,0.58,,,,2026-04-14T17:35:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,vel_divergence,feed_count",Only -0s remaining,0.0008592135618260784,-0.24213801438257337,594.8798,0.0,-0.256831
1365,2026-04-14T17:30:03.475015,,,,,,1,,,btc-updown-5m-1776187800,,btc,single_leg,,0,down,0.5,,,,0.67,6.0,,,0,3.0,0.059759999999999994,closed_win,0.57,0.018239999999999715,profit_target,2026-04-14T17:30:28.361754,271.818458,0.57,,,,2026-04-14T17:35:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only -0s remaining,0.0,0.0,1063.192,0.0,-0.252016
1364,2026-04-14T17:27:07.654937,,,,,,1,,,bnb-updown-5m-1776187500,,bnb,swing_leg,,0,down,0.28,,,,0.55,10.0,,,0,2.8000000000000003,0.5184,closed_win,0.39,0.14239999999999997,profit_target,2026-04-14T17:27:33.707802,146.466467,0.39,,,,2026-04-14T17:30:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,directional_neutrality,not_already_arb,coin_velocity,liquidity_depth,risk_limits","time_remaining,first_leg_floor,vel_divergence,liquidity_symmetry,feed_count",Only 1s left — not enough time to leg in,-0.059736192059930665,-0.08715862870423585,44.2124,0.0,0.680901
1363,2026-04-14T17:22:18.080792,,,,,,1,,,btc-updown-5m-1776187200,,btc,single_leg,,0,down,0.26,,,,0.82,11.0,,,0,2.8600000000000003,0.06624,closed_loss,0.15,-1.8832,loss_cut,2026-04-14T17:22:41.906171,138.266041,0.15,,,,2026-04-14T17:25:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,coin_velocity,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,entry_floor",Only 1s remaining,-0.11779028258859468,0.0,134.36690000000002,7619.114799999999,0.694059
1362,2026-04-14T17:22:05.649528,,,,,,1,,,xrp-updown-5m-1776187200,,xrp,swing_leg,,0,down,0.28,,,,0.55,10.0,,,0,2.8000000000000003,0.5184,closed_loss,0.16,-1.8048000000000002,loss_cut,2026-04-14T17:22:38.812754,141.357038,0.16,,,,2026-04-14T17:25:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,not_already_arb,coin_velocity,vel_divergence,liquidity_depth,risk_limits","time_remaining,first_leg_floor,directional_neutrality,liquidity_symmetry,feed_count",Only 1s left — not enough time to leg in,-0.03639275056408363,-0.03639275056408363,0.0,73.1502,0.675375
1361,2026-04-14T17:17:32.645382,,,,,,1,,,bnb-updown-5m-1776186900,,bnb,swing_leg,,0,down,0.33,,,,0.55,9.0,,,0,2.97,0.43415999999999993,closed_win,0.69,2.6049599999999993,profit_target,2026-04-14T17:18:22.379116,97.815624,0.69,,,,2026-04-14T17:20:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,directional_neutrality,not_already_arb,coin_velocity,liquidity_depth,risk_limits","time_remaining,first_leg_floor,vel_divergence,liquidity_symmetry,feed_count",Only 0s left — not enough time to leg in,0.01613111369209297,0.07101584944638963,0.0,66.7351,0.425851
1360,2026-04-14T17:16:48.252513,,,,,,1,,,btc-updown-5m-1776186900,,btc,single_leg,,0,down,0.25,,,,0.82,12.0,,,0,3.0,0.06695999999999999,closed_loss,0.18,-1.54848,loss_cut,2026-04-14T17:18:39.551777,80.630924,0.18,,,,2026-04-14T17:20:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.01590915976546569,0.0,0.0,370.78130000000004,0.448782
1359,2026-04-14T17:12:17.253477,,,,,,1,,,btc-updown-5m-1776186600,,btc,single_leg,,0,down,0.5,,,,0.67,6.0,,,0,3.0,0.059759999999999994,closed_win,0.58,0.08255999999999977,profit_target,2026-04-14T17:12:20.899253,159.274967,0.58,,,,2026-04-14T17:15:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.014776181596863912,0.0,0.0,519.7194999999999,0.376647
1358,2026-04-14T17:12:01.769222,,,,,,1,,,eth-updown-5m-1776186600,,eth,single_leg,,0,down,0.3,,,,0.82,10.0,,,0,3.0,0.06336,closed_loss,0.19,-1.6831999999999998,loss_cut,2026-04-14T17:13:00.810798,119.359486,0.19,,,,2026-04-14T17:15:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,vel_divergence,feed_count",Only 0s remaining,-0.05641363158480267,0.04363599028029629,0.0,285.5752,0.372451
1357,2026-04-14T17:11:46.243418,,,,,,1,,,btc-updown-5m-1776186600,,btc,single_leg,,0,down,0.27,,,,0.82,11.0,,,0,2.97,0.06552,closed_loss,0.22,-1.1677600000000001,loss_cut,2026-04-14T17:14:03.590340,56.579593,0.22,,,,2026-04-14T17:15:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.014776181596863912,0.0,0.0,519.7194999999999,0.376647
1356,2026-04-14T17:08:09.198355,,,,,,1,,,btc-updown-5m-1776186300,,btc,single_leg,,0,down,0.19,,,,0.82,15.0,,,0,2.85,0.07128,closed_loss,0.13,-1.8396,loss_cut,2026-04-14T17:08:18.758846,101.414664,0.13,,,,2026-04-14T17:10:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,0.027820560062634187,0.0,0.0,708.5481000000001,0.224516
1355,2026-04-14T17:07:01.905915,,,,,,1,,,eth-updown-5m-1776186300,,eth,single_leg,,0,down,0.17,,,,0.82,17.0,,,0,2.89,0.07271999999999999,closed_loss,0.09,-2.47384,loss_cut,2026-04-14T17:07:30.338226,149.852142,0.09,,,,2026-04-14T17:10:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,feed_count",Only 0s remaining,0.0008564136820642057,-0.005566331402229718,0.0,253.43170000000003,0.218815
1354,2026-04-14T17:05:00.931091,,,,,,1,,,bnb-updown-5m-1776186300,,bnb,single_leg,,0,down,0.59,,,,0.67,5.0,,,0,2.9499999999999997,0.053279999999999994,closed_loss,0.25,-1.9699999999999998,loss_cut,2026-04-14T17:05:22.211762,277.961282,0.25,,,,2026-04-14T17:10:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,feed_count",Only 0s remaining,0.008079371748045523,0.01616004912655302,0.0,133.2225,0.203815
1353,2026-04-14T17:03:26.850428,,,,,,1,,,xrp-updown-5m-1776186000,,xrp,single_leg,,0,down,0.2,,,,0.82,15.0,,,0,3.0,0.07056,closed_loss,0.15,-1.6680000000000001,loss_cut,2026-04-14T17:03:37.578458,82.604551,0.15,,,,2026-04-14T17:05:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,coin_velocity,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,entry_floor",Only 0s remaining,-0.08028025105824703,-0.05110235070812695,0.0,17.8236,0.121513
1352,2026-04-14T17:03:26.849057,,,,,,1,,,eth-updown-5m-1776186000,,eth,single_leg,,0,up,0.3,,,,0.82,10.0,,,0,3.0,0.06336,closed_win,0.51,1.7472,near_close,2026-04-14T17:04:30.787963,29.386514,0.51,,,,2026-04-14T17:05:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,coin_velocity,entry_threshold,liquidity_depth,feed_count,risk_limits","time_remaining,entry_floor,vel_divergence",Only 0s remaining,-0.12977001156367296,-0.06214321224693881,305.1139,0.0,0.129442
1351,2026-04-14T17:02:06.064145,,,,,,1,,,btc-updown-5m-1776186000,,btc,single_leg,,0,down,0.25,,,,0.82,12.0,,,0,3.0,0.06695999999999999,closed_loss,0.2,-1.2912,loss_cut,2026-04-14T17:04:02.043518,58.138971,0.2,,,,2026-04-14T17:05:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.0669362218462139,0.0,1850.9832000000001,5.4726,0.13356
1350,2026-04-14T17:01:06.066750,,,,,,1,,,btc-updown-5m-1776186000,,btc,single_leg,,0,up,0.53,,,,0.67,5.0,,,0,2.6500000000000004,0.05759999999999999,closed_win,0.6,0.036799999999999784,profit_target,2026-04-14T17:01:12.066724,228.117674,0.6,,,,2026-04-14T17:05:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.0669362218462139,0.0,1850.9832000000001,5.4726,0.13356
1349,2026-04-14T16:57:28.638378,,,,,,1,,,xrp-updown-5m-1776185700,,xrp,dual_leg,,0,both,0.85,,,,1.0,7.0,,,0,5.95,0.08280000000000001,open,,,,,,,,,,2026-04-14T17:00:00+00:00,,,,,,,,,0,0,"market_active,books_available,coin_velocity,feed_count,risk_limits","time_remaining,price_threshold,combined_cost,edge_after_fees,liquidity_depth",Only 0s remaining,0.0877706260971394,0.10973736191382374,561.6564,1.3578000000000001,0.229044
1348,2026-04-14T16:57:25.539290,,,,,,1,,,doge-updown-5m-1776185700,,doge,swing_leg,,0,down,0.31,,,,0.55,9.0,,,0,2.79,0.44711999999999996,closed_win,0.45,0.45648000000000005,profit_target,2026-04-14T16:57:49.134639,131.038009,0.45,,,,2026-04-14T17:00:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,directional_neutrality,not_already_arb,liquidity_depth,feed_count,risk_limits","time_remaining,first_leg_floor,coin_velocity,vel_divergence,liquidity_symmetry",Only 0s left — not enough time to leg in,0.16845651716151544,0.2845999789185268,0.0,154.382,0.216748
1347,2026-04-14T16:57:06.940570,,,,,,1,,,btc-updown-5m-1776185700,,btc,single_leg,,0,up,0.31,,,,0.82,9.0,,,0,2.79,0.06264,closed_loss,0.19,-1.60488,loss_cut,2026-04-14T16:57:48.750462,131.423396,0.19,,,,2026-04-14T17:00:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,coin_velocity,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,entry_floor",Only 0s remaining,0.0804260881168731,0.0,994.6702999999999,0.0,0.242096
1346,2026-04-14T16:56:28.589544,,,,,,1,,,doge-updown-5m-1776185700,,doge,single_leg,,0,up,0.53,,,,0.67,5.0,,,0,2.6500000000000004,0.05759999999999999,closed_win,0.65,0.3048,profit_target,2026-04-14T16:56:39.578750,200.594111,0.65,,,,2026-04-14T17:00:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,coin_velocity,entry_threshold,liquidity_depth,feed_count,risk_limits","time_remaining,entry_floor,vel_divergence",Only 0s remaining,0.16845651716151544,0.2845999789185268,0.0,154.382,0.218914
1345,2026-04-14T16:55:25.416933,,,,,,1,,,btc-updown-5m-1776185700,,btc,single_leg,,0,down,0.6,,,,0.67,5.0,,,0,3.0,0.052559999999999996,closed_win,0.68,0.1408000000000004,profit_target,2026-04-14T16:55:39.658443,260.518744,0.68,,,,2026-04-14T17:00:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,coin_velocity,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,entry_floor",Only 0s remaining,0.0804260881168731,0.0,994.6702999999999,0.0,0.242096
1344,2026-04-14T16:47:23.688861,,,,,,1,,,bnb-updown-5m-1776185100,,bnb,single_leg,,0,up,0.17,,,,0.82,17.0,,,0,2.89,0.07271999999999999,closed_loss,0.09,-2.47384,loss_cut,2026-04-14T16:47:42.608652,137.564623,0.09,,,,2026-04-14T16:50:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,feed_count",Only 0s remaining,0.014489953632153501,0.0,160.64860000000002,0.0,0.263485
1343,2026-04-14T16:46:53.690365,,,,,,1,,,eth-updown-5m-1776185100,,eth,single_leg,,0,up,0.19,,,,0.82,15.0,,,0,2.85,0.07128,closed_loss,0.15,-1.5179999999999998,loss_cut,2026-04-14T16:48:50.786220,69.387501,0.15,,,,2026-04-14T16:50:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,vel_divergence,feed_count",Only 0s remaining,-0.05108404602673708,-0.03406183073825535,230.19600000000003,0.0,0.27442
1342,2026-04-14T16:46:46.438242,,,,,,1,,,btc-updown-5m-1776185100,,btc,single_leg,,0,up,0.26,,,,0.82,11.0,,,0,2.8600000000000003,0.06624,closed_loss,0.18,-1.5294400000000001,loss_cut,2026-04-14T16:48:36.287349,83.888573,0.18,,,,2026-04-14T16:50:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.010617635013601917,0.0,751.6958,0.0,0.278291
1341,2026-04-14T16:41:52.533124,,,,,,1,,,doge-updown-5m-1776184800,,doge,swing_leg,,0,up,0.33,,,,0.55,9.0,,,0,2.97,0.43415999999999993,closed_loss,0.17,-1.97784,loss_cut,2026-04-14T16:42:55.244034,124.928982,0.17,,,,2026-04-14T16:45:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,directional_neutrality,not_already_arb,coin_velocity,liquidity_depth,risk_limits","time_remaining,first_leg_floor,vel_divergence,liquidity_symmetry,feed_count",Only 0s left — not enough time to leg in,0.0,0.05227391531625143,0.0,51.7999,0.111089
1340,2026-04-14T16:40:32.277641,,,,,,1,,,xrp-updown-5m-1776184800,,xrp,single_leg,,0,down,0.48,,,,0.67,6.0,,,0,2.88,0.0612,closed_win,0.57,0.1295999999999998,profit_target,2026-04-14T16:40:45.386569,254.787636,0.57,,,,2026-04-14T16:45:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,feed_count",Only 0s remaining,-0.021819768710449265,-0.021819768710449265,0.0,48.2174,0.123903
1339,2026-04-14T16:37:34.071005,,,,,,1,,,btc-updown-5m-1776184500,,btc,single_leg,,0,down,0.29,,,,0.82,10.0,,,0,2.9,0.06408,closed_loss,0.19,-1.5831999999999997,loss_cut,2026-04-14T16:38:00.185790,119.987648,0.19,,,,2026-04-14T16:40:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 1s remaining,0.021669224211200905,0.0,0.0,302.169,0.882521
1338,2026-04-14T16:37:02.970754,,,,,,1,,,eth-updown-5m-1776184500,,eth,swing_leg,,0,up,0.25,,,,0.55,12.0,,,0,3.0,0.6479999999999999,closed_win,0.36,0.11903999999999998,profit_target,2026-04-14T16:37:32.599297,147.570932,0.36,,,,2026-04-14T16:40:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,not_already_arb,coin_velocity,liquidity_depth,risk_limits","time_remaining,first_leg_floor,directional_neutrality,vel_divergence,liquidity_symmetry,feed_count",Only -0s left — not enough time to leg in,0.0012769054621844488,-0.08675313629597974,401.5001,0.0,-0.15435
1337,2026-04-14T16:36:40.204546,,,,,,1,,,btc-updown-5m-1776184500,,btc,single_leg,,0,up,0.5,,,,0.67,6.0,,,0,3.0,0.059759999999999994,closed_win,0.59,0.14687999999999982,profit_target,2026-04-14T16:37:14.565249,165.609807,0.59,,,,2026-04-14T16:40:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 1s remaining,0.021669224211200905,0.0,0.0,302.169,0.882521
1336,2026-04-14T16:33:00.596101,,,,,,1,,,doge-updown-5m-1776184200,,doge,single_leg,,0,down,0.2,,,,0.82,15.0,,,0,3.0,0.07056,closed_loss,0.11,-2.3112,loss_cut,2026-04-14T16:33:01.814184,118.368724,0.11,,,,2026-04-14T16:35:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,feed_count",Only 0s remaining,0.0,-0.02090082558260241,0.0,57.6839,0.3031
1335,2026-04-14T16:32:30.581016,,,,,,1,,,xrp-updown-5m-1776184200,,xrp,single_leg,,0,up,0.59,,,,0.67,5.0,,,0,2.9499999999999997,0.053279999999999994,closed_win,0.69,0.24079999999999985,profit_target,2026-04-14T16:33:07.262695,112.911382,0.69,,,,2026-04-14T16:35:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,risk_limits","time_remaining,coin_velocity,entry_floor,feed_count",Only 0s remaining,0.02182929491377188,0.014551804423746942,0.0,20.5255,0.312547
1334,2026-04-14T16:32:00.524344,,,,,,1,,,doge-updown-5m-1776184200,,doge,swing_leg,,0,down,0.32,,,,0.55,9.0,,,0,2.88,0.4406399999999999,closed_loss,0.17,-1.8878399999999997,loss_cut,2026-04-14T16:32:35.060374,145.12193,0.17,,,,2026-04-14T16:35:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,first_leg_price,directional_neutrality,not_already_arb,coin_velocity,vel_divergence,liquidity_depth,risk_limits","time_remaining,first_leg_floor,liquidity_symmetry,feed_count",Only 0s left — not enough time to leg in,0.0,-0.02090082558260241,0.0,57.6839,0.300888
1333,2026-04-14T16:30:04.569457,,,,,,1,,,btc-updown-5m-1776184200,,btc,single_leg,,0,down,0.62,,,,0.67,4.0,,,0,2.48,0.05112,closed_win,0.69,0.08127999999999981,profit_target,2026-04-14T16:30:08.202653,291.976295,0.69,,,,2026-04-14T16:35:00+00:00,,,,,,,,,0,0,"market_active,entry_window,books_available,entry_threshold,vel_divergence,liquidity_depth,feed_count,risk_limits","time_remaining,coin_velocity,entry_floor",Only 0s remaining,-0.028890449912285777,0.0,679.6227,0.0,0.329146
