id,d,t,c,st,sd,rid,av,sv,ch,md,dr,os,cap,wid,ctx,ov,ep,tp,eb,ea,es,sh,srq,sfl,b5,cs,fee,te,ts,v30,v60,du,dd,eds,ods,drt,ma,sg,sgv,sge,sgd,sgs,sgt,sgb,td,hsd,fp,ff,why,er,xp,xb,xa,xs,tx,hd,pnl,pp,maxb,minb,ttmax,ttmin,tfp,sc,hc,mfe,mae,pnp,tnp,sx,status
1968,2026-04-16,16:30:57,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776357000,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:30:00+00:00,0.0918,,,-0.08,705.5168,920.4669,0.7664770998283589,aligned,83.06,35.0,18.67,15.0,7.5,0.73,6.16,0.13,705.5168,920.4669,242.378327,profit_target,0.64,0.64,0.65,0.010000000000000009,1.8129496,,0,0.0,2026-04-16T16:31:08.377411,231.802239,0.64,0.47,10.727632,1,1,Single-leg UP @0.510,0.13,0.040000000000000036,1.8129496,1,1,
1967,2026-04-16,16:29:23,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,lead_lag,0,0.53,0.5900000000000001,0.49,0.53,0.040000000000000036,18.0,18.0,18.0,0,9.540000000000001,0.035351999999999995,0.0,2026-04-16T16:25:00+00:00,0.053,,,-0.11,27.713900000000002,692.4929000000001,0.04002048252047061,counter,66.84,35.0,16.25,15.0,0.0,0.59,0.0,0.06000000000000005,692.4929000000001,27.713900000000002,36.475664,profit_target,0.64,0.64,0.69,0.04999999999999993,1.3585679999999998,,0,0.0,2026-04-16T16:29:24.830544,35.428992,0.64,0.64,1.280642,1,1,Lead-lag DOWN @0.530 vel=-0.107%,0.10999999999999999,0.0,1.3585679999999998,1,1,
1966,2026-04-16,16:26:41,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,lead_lag,0,0.53,0.5900000000000001,0.52,0.53,0.010000000000000009,18.0,18.0,18.0,0,9.540000000000001,0.035351999999999995,0.0,2026-04-16T16:25:00+00:00,0.053,,,-0.08,651.9332,555.3353999999999,1.1739449709130736,counter,86.16,35.0,16.25,15.0,7.5,4.72,7.69,0.06000000000000005,555.3353999999999,651.9332,198.033015,loss_cut,0.46,0.46,0.47,0.009999999999999953,-1.90476,,0,0.0,2026-04-16T16:26:56.209999,183.97069,0.52,0.46,1.213551,1,,Lead-lag DOWN @0.530 vel=-0.081%,0.0,0.07,-0.8263152000000001,1,0,
1965,2026-04-16,16:26:40,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,lead_lag,0,0.54,0.6000000000000001,0.53,0.54,0.010000000000000009,18.0,18.0,18.0,0,9.72,0.035164799999999996,0.0,2026-04-16T16:25:00+00:00,0.054,,,-0.08,763.7669000000001,63.41279999999999,12.044364860091342,counter,77.13,35.0,15.0,15.0,7.5,4.63,0.0,0.06000000000000005,63.41279999999999,763.7669000000001,199.060557,loss_cut,0.48,0.48,0.49,0.010000000000000009,-1.725408000000001,,0,0.0,2026-04-16T16:26:55.214855,184.960983,0.52,0.48,1.221109,1,,Lead-lag DOWN @0.540 vel=-0.084%,0.0,0.06000000000000005,-1.0054080000000003,1,0,
1964,2026-04-16,16:26:38,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,lead_lag,0,0.53,0.5900000000000001,0.52,0.53,0.010000000000000009,18.0,18.0,18.0,0,9.540000000000001,0.035351999999999995,0.0,2026-04-16T16:25:00+00:00,0.053,,,-0.11,416.6271,1359.1428,0.30653666413860264,counter,78.19,35.0,16.25,15.0,7.5,4.44,0.0,0.06000000000000005,1359.1428,416.6271,201.108778,loss_cut,0.46,0.46,0.47,0.009999999999999953,-1.90476,,0,0.0,2026-04-16T16:26:56.624634,183.552694,0.53,0.46,1.199793,1,,Lead-lag DOWN @0.530 vel=-0.109%,0.0,0.07,-0.6456671999999999,1,0,
1963,2026-04-16,16:26:36,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:25:00+00:00,0.05,,,-0.09,298.642,1132.2671,0.26375578695168306,counter,81.76,35.0,20.0,15.0,7.5,4.26,0.0,0.06000000000000005,1132.2671,298.642,203.160582,loss_cut,0.44,0.44,0.45,0.010000000000000009,-1.914816,,0,0.0,2026-04-16T16:27:05.269450,174.906286,0.53,0.44,3.562238,1,,Lead-lag DOWN @0.500 vel=-0.095%,0.030000000000000027,0.06,-0.11870399999999941,1,0,
1962,2026-04-16,16:26:36,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:25:00+00:00,0.0918,,,-0.09,1132.2671,298.642,3.791386007326498,aligned,80.63,35.0,18.67,15.0,7.5,4.46,0.0,0.13,1132.2671,298.642,203.162528,profit_target,0.64,0.64,0.66,0.020000000000000018,1.8129496,,0,0.0,2026-04-16T16:27:20.684035,159.490596,0.64,0.46,43.815535,1,1,Single-leg UP @0.510,0.13,0.04999999999999999,1.8129496,1,1,
1961,2026-04-16,16:26:35,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:25:00+00:00,0.05,,,-0.09,1003.4466000000001,688.4184,1.4576115339160023,counter,86.23,35.0,20.0,15.0,7.5,4.16,4.56,0.06000000000000005,688.4184,1003.4466000000001,204.185418,loss_cut,0.44,0.44,0.45,0.010000000000000009,-1.914816,,0,0.0,2026-04-16T16:27:05.578170,174.596676,0.53,0.44,3.623028,1,,Lead-lag DOWN @0.500 vel=-0.095%,0.030000000000000027,0.06,-0.11870399999999941,1,0,
1960,2026-04-16,16:26:35,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356700,single_leg+lead_lag,1,0.52,0.64,0.5,0.52,0.020000000000000018,19.0,19.0,19.0,0,9.88,0.034559999999999994,0.0,2026-04-16T16:25:00+00:00,0.0936,,,-0.09,688.4184,1003.4466000000001,0.6860538468115792,aligned,81.26,35.0,17.33,15.0,5.0,4.36,4.56,0.12,688.4184,1003.4466000000001,204.187371,profit_target,0.64,0.64,0.65,0.010000000000000009,1.6233600000000001,,0,0.0,2026-04-16T16:27:19.691079,160.48778,0.64,0.46,43.850134,1,1,Single-leg UP @0.520,0.12,0.06,1.6233600000000001,1,1,
1959,2026-04-16,16:26:25,eth,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776356700,lead_lag,0,0.6,0.6599999999999999,0.59,0.6,0.010000000000000009,16.0,16.0,16.0,0,9.6,0.0334368,-0.11600630115407164,2026-04-16T16:25:00+00:00,0.06,,,-0.09,59.911,26.361199999999997,2.272696235376235,counter,68.24,35.0,7.5,15.0,7.5,3.24,0.0,0.05999999999999994,26.361199999999997,59.911,214.40258,stall_exit,0.54,0.54,0.55,0.010000000000000009,-1.522636799999999,,0,0.0,2026-04-16T16:26:56.311507,183.859709,0.59,0.54,1.233534,1,,Lead-lag DOWN @0.600 vel=-0.087%,0.0,0.05999999999999994,-0.7151488000000001,1,0,
1958,2026-04-16,16:26:23,eth,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776356700,lead_lag,0,0.59,0.6499999999999999,0.58,0.59,0.010000000000000009,16.0,16.0,16.0,0,9.44,0.0337968,-0.11600630115407164,2026-04-16T16:25:00+00:00,0.059,,,-0.09,55.59,67.24000000000001,0.8267400356930398,counter,76.56,35.0,8.75,15.0,7.5,3.05,7.26,0.05999999999999994,67.24000000000001,55.59,216.450146,stall_exit,0.54,0.54,0.55,0.010000000000000009,-1.3648255999999988,,0,0.0,2026-04-16T16:26:54.334685,185.852623,0.59,0.54,1.258793,1,,Lead-lag DOWN @0.590 vel=-0.086%,0.0,0.04999999999999993,-0.5573376,1,0,
1957,2026-04-16,16:25:26,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776356700,lead_lag,0,0.65,0.68,0.63,0.65,0.020000000000000018,15.0,15.0,15.0,0,9.75,0.0320472,0.1943336401759329,2026-04-16T16:25:00+00:00,0.065,,,0.09,9.9,4.9552,1.997901194704553,aligned,53.64,35.0,1.25,12.38,5.0,0.0,0.02,0.030000000000000027,9.9,4.9552,273.744859,profit_target,0.7,0.7,0.71,0.010000000000000009,0.27749999999999897,,0,0.0,2026-04-16T16:25:31.151402,269.194792,0.7,0.62,4.887789,1,1,Lead-lag UP @0.650 vel=0.092%,0.04999999999999993,0.030000000000000027,0.27749999999999897,1,1,
1956,2026-04-16,16:25:24,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776356700,lead_lag,0,0.63,0.68,0.62,0.63,0.010000000000000009,15.0,15.0,15.0,0,9.45,0.03245039999999999,0.20456172650097754,2026-04-16T16:25:00+00:00,0.063,,,0.09,9.6,5.1052,1.880435634255269,aligned,59.14,35.0,3.75,12.0,7.5,0.0,0.89,0.050000000000000044,9.6,5.1052,275.792778,profit_target,0.7,0.7,0.72,0.020000000000000018,0.5714519999999993,,0,0.0,2026-04-16T16:25:31.416260,268.877759,0.7,0.62,7.201528,1,1,Lead-lag UP @0.630 vel=0.092%,0.06999999999999995,0.010000000000000009,0.5714519999999993,1,1,
1955,2026-04-16,16:25:23,doge,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776356700,lead_lag,0,0.65,0.68,0.64,0.65,0.010000000000000009,15.0,15.0,15.0,0,9.75,0.0320472,0.19431376559623206,2026-04-16T16:25:00+00:00,0.065,,,0.1,9.9,4.8052,2.060268042953467,aligned,56.12,35.0,1.25,12.38,7.5,0.0,0.0,0.030000000000000027,9.9,4.8052,276.81317,profit_target,0.7,0.7,0.72,0.020000000000000018,0.27749999999999897,,0,0.0,2026-04-16T16:25:31.547207,268.623819,0.7,0.62,8.351615,1,1,Lead-lag UP @0.650 vel=0.102%,0.04999999999999993,0.030000000000000027,0.27749999999999897,1,1,
1954,2026-04-16,16:21:24,eth,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776356400,lead_lag,0,0.56,0.6200000000000001,0.55,0.56,0.010000000000000009,17.0,17.0,17.0,0,9.520000000000001,0.034704,-0.030336694582124266,2026-04-16T16:20:00+00:00,0.056,,,-0.1,129.02499999999998,69.95949999999999,1.8442813342005016,counter,74.34,35.0,12.5,15.0,7.5,3.17,1.17,0.06000000000000005,69.95949999999999,129.02499999999998,215.168355,profit_target,0.63,0.63,0.64,0.010000000000000009,0.6030919999999992,,0,0.0,2026-04-16T16:21:36.714820,203.461825,0.63,0.55,11.863855,1,1,Lead-lag DOWN @0.560 vel=-0.101%,0.06999999999999995,0.010000000000000009,0.6030919999999992,1,0,
1953,2026-04-16,16:21:23,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776356400,lead_lag,0,0.57,0.6299999999999999,0.56,0.57,0.009999999999999898,17.0,17.0,17.0,0,9.69,0.0344304,-0.10173974972021861,2026-04-16T16:20:00+00:00,0.057,,,-0.1,8.7,6.750000000000001,1.2888888888888885,counter,74.04,35.0,11.25,10.88,7.5,3.07,6.34,0.05999999999999994,6.750000000000001,8.7,216.178491,loss_cut,0.5,0.5,0.51,0.010000000000000009,-1.7960023999999992,,0,0.0,2026-04-16T16:21:46.284497,193.890706,0.6,0.5,21.274347,1,,Lead-lag DOWN @0.570 vel=-0.102%,0.030000000000000027,0.06999999999999995,-0.08376239999999952,1,0,
1952,2026-04-16,16:21:23,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356400,lead_lag,0,0.66,0.68,0.65,0.66,0.010000000000000009,15.0,15.0,15.0,0,9.9,0.03182399999999999,0.0,2026-04-16T16:20:00+00:00,0.066,,,-0.09,223.34890000000004,210.1781,1.0626649493929199,counter,69.7,35.0,0.0,15.0,7.5,3.07,9.12,0.020000000000000018,210.1781,223.34890000000004,216.19475,profit_target,0.7,0.7,0.71,0.010000000000000009,0.13084799999999888,,0,0.0,2026-04-16T16:21:28.619597,211.5546,0.7,0.68,4.786224,1,1,Lead-lag DOWN @0.660 vel=-0.094%,0.039999999999999925,0.0,0.13084799999999888,1,1,
1951,2026-04-16,16:21:22,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776356400,lead_lag,0,0.58,0.6399999999999999,0.56,0.58,0.019999999999999907,17.0,17.0,17.0,0,9.86,0.034128,-0.1220628623741177,2026-04-16T16:20:00+00:00,0.058,,,-0.1,8.85,6.9,1.2826086956521738,counter,70.45,35.0,10.0,11.06,5.0,2.98,6.41,0.05999999999999994,6.9,8.85,217.203784,loss_cut,0.52,0.52,0.54,0.020000000000000018,-1.623676799999999,,0,0.0,2026-04-16T16:21:26.415002,213.761752,0.55,0.52,1.225299,1,,Lead-lag DOWN @0.580 vel=-0.102%,0.0,0.05999999999999994,-1.1111063999999984,1,0,
1950,2026-04-16,16:21:22,eth,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,eth-updown-5m-1776356400,lead_lag,0,0.54,0.6000000000000001,0.53,0.54,0.010000000000000009,18.0,18.0,18.0,0,9.72,0.035164799999999996,-0.02093578695058649,2026-04-16T16:20:00+00:00,0.054,,,-0.09,175.7478,41.902100000000004,4.194248020982242,counter,75.48,35.0,15.0,15.0,7.5,2.98,0.0,0.06000000000000005,41.902100000000004,175.7478,217.222856,profit_target,0.61,0.61,0.62,0.010000000000000009,0.6297551999999992,,0,0.0,2026-04-16T16:21:35.904765,204.27326,0.61,0.55,13.098226,1,1,Lead-lag DOWN @0.540 vel=-0.088%,0.06999999999999995,0.0,0.6297551999999992,1,0,
1949,2026-04-16,16:21:20,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356400,lead_lag,0,0.59,0.6499999999999999,0.58,0.59,0.010000000000000009,16.0,16.0,16.0,0,9.44,0.0337968,0.0,2026-04-16T16:20:00+00:00,0.059,,,-0.09,811.2505,1340.9876,0.6049649526960578,counter,71.79,35.0,8.75,15.0,7.5,2.79,2.75,0.05999999999999994,1340.9876,811.2505,219.267734,profit_target,0.67,0.67,0.68,0.010000000000000009,0.7466240000000013,,0,0.0,2026-04-16T16:21:24.335169,215.844402,0.67,0.6,3.580404,1,1,Lead-lag DOWN @0.590 vel=-0.086%,0.08000000000000007,0.0,0.7466240000000013,1,1,
1948,2026-04-16,16:21:05,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776356400,lead_lag,0,0.52,0.5800000000000001,0.51,0.52,0.010000000000000009,19.0,19.0,19.0,0,9.88,0.0355104,0.0,2026-04-16T16:20:00+00:00,0.052,,,-0.08,310.1016,1306.2304000000001,0.23740191623162343,counter,76.4,35.0,17.5,15.0,7.5,1.4,0.0,0.06000000000000005,1306.2304000000001,310.1016,234.608337,profit_target,0.6,0.6,0.61,0.010000000000000009,0.8502271999999993,,0,0.0,2026-04-16T16:21:22.110273,218.148229,0.6,0.54,16.695533,1,1,Lead-lag DOWN @0.520 vel=-0.081%,0.07999999999999996,0.0,0.8502271999999993,1,0,
1947,2026-04-16,16:20:53,sol,lead_lag,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,sol-updown-5m-1776356400,lead_lag,0,0.6,0.6599999999999999,0.58,0.6,0.020000000000000018,16.0,16.0,16.0,0,9.6,0.0334368,0.03457416157658308,2026-04-16T16:20:00+00:00,0.06,,,0.08,49.247699999999995,6.449999999999999,7.635302325581395,aligned,62.78,35.0,7.5,15.0,5.0,0.28,0.0,0.05999999999999994,49.247699999999995,6.449999999999999,246.869719,loss_cut,0.51,0.51,0.53,0.020000000000000018,-2.0043647999999994,,0,0.0,2026-04-16T16:20:55.584354,244.590958,0.57,0.51,1.261756,1,,Lead-lag UP @0.600 vel=0.081%,0.0,0.08999999999999997,-1.0388352000000005,1,0,
1946,2026-04-16,16:14:23,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776355800,lead_lag,0,0.65,0.68,0.64,0.65,0.010000000000000009,15.0,15.0,15.0,0,9.75,0.0320472,-0.11237102870568902,2026-04-16T16:10:00+00:00,0.065,,,-0.13,17.453500000000002,14.6328,1.192765567765568,counter,66.8,35.0,1.25,15.0,7.5,0.59,7.46,0.030000000000000027,14.6328,17.453500000000002,36.471456,profit_target,0.69,0.69,0.7,0.010000000000000009,0.12328799999999887,,0,0.0,2026-04-16T16:14:28.267596,31.907337,0.69,0.66,4.725176,1,1,Lead-lag DOWN @0.650 vel=-0.133%,0.039999999999999925,0.0,0.12328799999999887,1,1,
1945,2026-04-16,16:14:21,doge,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,doge-updown-5m-1776355800,lead_lag,0,0.62,0.6799999999999999,0.61,0.62,0.010000000000000009,16.0,16.0,16.0,0,9.92,0.032630400000000004,-0.14295925661186687,2026-04-16T16:10:00+00:00,0.062,,,-0.13,21.108,15.84,1.3325757575757575,counter,69.13,35.0,5.0,15.0,7.5,0.77,5.86,0.05999999999999994,15.84,21.108,38.518892,profit_target,0.68,0.68,0.69,0.009999999999999898,0.43791360000000096,,0,0.0,2026-04-16T16:14:27.504937,32.685883,0.68,0.63,6.013817,1,1,Lead-lag DOWN @0.620 vel=-0.133%,0.06000000000000005,0.0,0.43791360000000096,1,1,
1944,2026-04-16,16:13:27,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:10:00+00:00,0.05,,,-0.09,2880.7768,151.8682,18.96892700380988,counter,83.2,35.0,20.0,15.0,7.5,5.7,0.0,0.06000000000000005,151.8682,2880.7768,92.714283,stall_exit,0.49,0.49,0.5,0.010000000000000009,-0.9198560000000001,,0,0.0,2026-04-16T16:13:58.177128,61.995244,0.49,0.49,1.218288,1,,Lead-lag DOWN @0.500 vel=-0.089%,0.0,0.010000000000000009,-0.9198560000000001,1,0,
1943,2026-04-16,16:13:27,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:10:00+00:00,0.0918,,,-0.09,151.8682,2880.7768,0.052717794728144154,aligned,81.19,35.0,18.67,15.0,7.5,5.02,0.0,0.13,151.8682,2880.7768,92.715906,loss_cut,0.35,0.35,0.5,0.15000000000000002,-3.6930832000000007,,0,0.0,2026-04-16T16:14:03.965237,56.218276,0.5,0.35,1.20919,1,,Single-leg UP @0.510,0.0,0.16000000000000003,-0.8738632,1,0,
1942,2026-04-16,16:13:23,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:10:00+00:00,0.05,,,-0.08,2880.7768,151.8682,18.96892700380988,counter,83.57,35.0,20.0,15.0,7.5,6.07,0.0,0.06000000000000005,151.8682,2880.7768,96.811813,stall_exit,0.49,0.49,0.5,0.010000000000000009,-0.9198560000000001,,0,0.0,2026-04-16T16:13:54.088705,66.104448,0.49,0.49,1.211745,1,,Lead-lag DOWN @0.500 vel=-0.081%,0.0,0.010000000000000009,-0.9198560000000001,1,0,
1941,2026-04-16,16:13:23,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:10:00+00:00,0.0918,,,-0.08,151.8682,2880.7768,0.052717794728144154,aligned,81.58,35.0,18.67,15.0,7.5,5.41,0.0,0.13,151.8682,2880.7768,96.813869,loss_cut,0.37,0.37,0.47,0.09999999999999998,-3.3207440000000004,,0,0.0,2026-04-16T16:14:03.518688,56.657092,0.5,0.37,1.223176,1,,Single-leg UP @0.510,0.0,0.14,-0.8738632,1,0,
1940,2026-04-16,16:12:52,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:10:00+00:00,0.05,,,-0.08,2880.7768,151.8682,18.96892700380988,counter,86.36,35.0,20.0,15.0,7.5,8.86,0.0,0.06000000000000005,151.8682,2880.7768,127.447935,stall_exit,0.49,0.49,0.5,0.010000000000000009,-0.9198560000000001,,0,0.0,2026-04-16T16:13:23.416064,96.759783,0.49,0.49,1.23697,1,,Lead-lag DOWN @0.500 vel=-0.084%,0.0,0.010000000000000009,-0.9198560000000001,1,0,
1939,2026-04-16,16:12:52,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:10:00+00:00,0.0918,,,-0.08,151.8682,2880.7768,0.052717794728144154,aligned,84.5,35.0,18.67,15.0,7.5,8.33,0.0,0.13,151.8682,2880.7768,127.449905,loss_cut,0.37,0.37,0.47,0.09999999999999998,-3.3207440000000004,,0,0.0,2026-04-16T16:14:03.557712,56.618889,0.5,0.37,1.235807,1,,Single-leg UP @0.510,0.0,0.14,-0.8738632,1,0,
1938,2026-04-16,16:12:51,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:10:00+00:00,0.05,,,-0.08,2880.7768,151.8682,18.96892700380988,counter,86.45,35.0,20.0,15.0,7.5,8.95,0.0,0.06000000000000005,151.8682,2880.7768,128.469533,stall_exit,0.49,0.49,0.5,0.010000000000000009,-0.9198560000000001,,0,0.0,2026-04-16T16:13:22.440591,97.74231,0.49,0.49,1.223672,1,,Lead-lag DOWN @0.500 vel=-0.084%,0.0,0.010000000000000009,-0.9198560000000001,1,0,
1937,2026-04-16,16:12:51,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:10:00+00:00,0.0918,,,-0.08,151.8682,2880.7768,0.052717794728144154,aligned,84.59,35.0,18.67,15.0,7.5,8.43,0.0,0.13,151.8682,2880.7768,128.471104,loss_cut,0.35,0.35,0.46,0.11000000000000004,-3.6930832000000007,,0,0.0,2026-04-16T16:14:03.766230,56.417507,0.5,0.35,1.239248,1,,Single-leg UP @0.510,0.0,0.16000000000000003,-0.8738632,1,0,
1936,2026-04-16,16:12:50,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:10:00+00:00,0.05,,,-0.09,2880.7768,151.8682,18.96892700380988,counter,86.54,35.0,20.0,15.0,7.5,9.04,0.0,0.06000000000000005,151.8682,2880.7768,129.494653,stall_exit,0.49,0.49,0.5,0.010000000000000009,-0.9198560000000001,,0,0.0,2026-04-16T16:13:21.430609,98.743024,0.49,0.49,1.242396,1,,Lead-lag DOWN @0.500 vel=-0.089%,0.0,0.010000000000000009,-0.9198560000000001,1,0,
1935,2026-04-16,16:12:50,btc,single_leg,up,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.51,0.64,0.5,0.51,0.010000000000000009,19.0,19.0,19.0,0,9.69,0.03458159999999999,0.0,2026-04-16T16:10:00+00:00,0.0918,,,-0.09,151.8682,2880.7768,0.052717794728144154,aligned,84.69,35.0,18.67,15.0,7.5,8.52,0.0,0.13,151.8682,2880.7768,129.496606,loss_cut,0.31,0.31,0.44,0.13,-4.4344784,,0,0.0,2026-04-16T16:14:04.987698,55.197542,0.5,0.31,1.240117,1,,Single-leg UP @0.510,0.0,0.2,-0.8738632,1,0,
1934,2026-04-16,16:12:48,btc,lead_lag,down,20260416T155115Z-389e59f3deb1,4.0.3,unknown,389e59f3deb1,both,1,10.0,50000.0,btc-updown-5m-1776355800,single_leg+lead_lag,1,0.5,0.56,0.49,0.5,0.010000000000000009,20.0,20.0,20.0,0,10.0,0.035740799999999996,0.0,2026-04-16T16:10:00+00:00,0.05,,,-0.08,2880.7768,151.8682,18.96892700380988,counter,86.73,35.0,20.0,15.0,7.5,9.23,0.0,0.06000000000000005,151.8682,2880.7768,131.525786,stall_exit,0.49,0.49,0.5,0.010000000000000009,-0.9198560000000001,,0,0.0,2026-04-16T16:13:19.297128,100.889149,0.49,0.49,1.193803,1,,Lead-lag DOWN @0.500 vel=-0.082%,0.0,0.010000000000000009,-0.9198560000000001,1,0,
